customer_id,name,age,gender,country,email,signup_date
4072,JOHN DOE 4072,250,Male,US,user4072@mail.com,01/01/2025
4073,,250,F,United States,user4073mail.com,
4074,,,,Nigeria,user4074mail.com,01/01/2025
4075,,22,M,United States,user4075@mail.com,
4076,,Thirty,male,United States,user4076@mail.com,01/01/2025
4077,,-5,,ng,,
4078,John Doe 4078,250,,ng,,
4079,,Thirty,Female,NIGERIA,USER4079@MAIL.COM,01/01/2025
4079,John Doe 4080,-5,Male,NIGERIA,user4080mail.com,01/01/2025
4081,,35,F,US,user4081mail.com,yesterday
4082,,45,,U.S.A,,01/01/2025
4083, john doe 4083 ,45,Female,US,,01/01/2025
4084, john doe 4084 ,-5,,NIGERIA,USER4084@MAIL.COM,01/01/2025
4084,,45,Male,USA,user4085mail.com,yesterday
4085,,250,,Nigeria,USER4086@MAIL.COM,01/01/2025
4087,John Doe 4087,35,F,US,USER4087@MAIL.COM,
4088,,,,United States,,01/01/2025
4089,JOHN DOE 4089,22,F,ng,user4089@mail.com,01/01/2025
4090, john doe 4090 ,,F,U.S.A,,01/01/2025
4091,John Doe 4091,,,ng,USER4091@MAIL.COM,01/01/2025
4091, john doe 4092 ,Thirty,Male,NIGERIA,,01/01/2025
4093,,,,United States,,01/01/2025
4094,,45,M,U.S.A,USER4094@MAIL.COM,
4094, john doe 4095 ,22,Male,USA,,01/01/2025
4096,John Doe 4096,22,M,NIGERIA,user4096mail.com,01/01/2025
4097,JOHN DOE 4097,Thirty,female,United States,USER4097@MAIL.COM,01/01/2025
4098,,,,United States,user4098@mail.com,
4099,,250,,USA,,yesterday
4099,JOHN DOE 4100,,,United States,,
4101,John Doe 4101,250,,Nigeria,USER4101@MAIL.COM,01/01/2025
4102,JOHN DOE 4102,22,Male,Nigeria,user4102mail.com,01/01/2025
4103,JOHN DOE 4103,35,,NIGERIA,user4103mail.com,01/01/2025
4103,,35,M,US,user4104@mail.com,01/01/2025
4105, john doe 4105 ,250,Male,United States,user4105@mail.com,yesterday
4106,,Thirty,Female,United States,user4106@mail.com,01/01/2025
4107,,,male,USA,user4107mail.com,01/01/2025
4108,John Doe 4108,22,,NIGERIA,USER4108@MAIL.COM,
4109,John Doe 4109,250,Male,US,,yesterday
4110,JOHN DOE 4110,,,U.S.A,,
4111, john doe 4111 ,45,female,Nigeria,,01/01/2025
4112,,22,M,USA,user4112mail.com,
4112,,22,female,United States,USER4113@MAIL.COM,
4113,JOHN DOE 4114,Thirty,Female,ng,USER4114@MAIL.COM,01/01/2025
4115,John Doe 4115,-5,M,ng,,
4116, john doe 4116 ,,M,U.S.A,,yesterday
4117,,35,,NIGERIA,USER4117@MAIL.COM,yesterday
4118,John Doe 4118,,Male,NIGERIA,USER4118@MAIL.COM,01/01/2025
4118,John Doe 4119,22,female,NIGERIA,,01/01/2025
4120,John Doe 4120,250,Male,Nigeria,user4120mail.com,yesterday
4121, john doe 4121 ,-5,male,United States,USER4121@MAIL.COM,01/01/2025
4122, john doe 4122 ,45,,ng,USER4122@MAIL.COM,
4123,John Doe 4123,22,Male,USA,user4123@mail.com,01/01/2025
4124,John Doe 4124,250,,Nigeria,user4124@mail.com,01/01/2025
4125,,22,M,Nigeria,USER4125@MAIL.COM,yesterday
4126,John Doe 4126,45,M,Nigeria,user4126@mail.com,01/01/2025
4127,JOHN DOE 4127,Thirty,Female,NIGERIA,,
4127,John Doe 4128,35,,United States,USER4128@MAIL.COM,01/01/2025
4129, john doe 4129 ,35,,Nigeria,user4129@mail.com,yesterday
4130,,Thirty,female,ng,,01/01/2025
4131, john doe 4131 ,22,male,USA,user4131mail.com,01/01/2025
4132,John Doe 4132,,,United States,USER4132@MAIL.COM,
4133, john doe 4133 ,22,male,NIGERIA,user4133mail.com,01/01/2025
4133,,35,,United States,user4134mail.com,01/01/2025
4135,,,,United States,,01/01/2025
4135,,-5,M,NIGERIA,,01/01/2025
4136, john doe 4137 ,-5,F,USA,user4137@mail.com,
4138,,-5,M,Nigeria,USER4138@MAIL.COM,01/01/2025
4138,,-5,,Nigeria,,01/01/2025
4140,,Thirty,,USA,,yesterday
4141, john doe 4141 ,250,Male,United States,user4141mail.com,01/01/2025
4142,,250,male,US,user4142mail.com,yesterday
4142,,-5,M,United States,user4143mail.com,
4143,JOHN DOE 4144,22,Female,Nigeria,user4144mail.com,01/01/2025
4145,John Doe 4145,22,female,USA,,01/01/2025
4145,JOHN DOE 4146,-5,Female,Nigeria,user4146@mail.com,01/01/2025
4147,,45,male,Nigeria,,
4148,John Doe 4148,,female,Nigeria,,01/01/2025
4149,JOHN DOE 4149,,Male,USA,,01/01/2025
4150,JOHN DOE 4150,250,M,Nigeria,,
4151,,22,Female,NIGERIA,user4151@mail.com,01/01/2025
4152,John Doe 4152,22,male,NIGERIA,USER4152@MAIL.COM,yesterday
4153,John Doe 4153,Thirty,,ng,user4153@mail.com,
4154, john doe 4154 ,250,Male,United States,,yesterday
4155, john doe 4155 ,35,Female,ng,USER4155@MAIL.COM,
4156,John Doe 4156,Thirty,Male,United States,USER4156@MAIL.COM,01/01/2025
4157,,Thirty,Female,USA,USER4157@MAIL.COM,yesterday
4158,,Thirty,,US,user4158mail.com,
4159, john doe 4159 ,-5,female,USA,user4159mail.com,
4160,JOHN DOE 4160,45,,NIGERIA,,yesterday
4160,,45,Male,NIGERIA,,
4162,JOHN DOE 4162,Thirty,female,U.S.A,user4162mail.com,01/01/2025
4163,JOHN DOE 4163,Thirty,male,U.S.A,,
4163,JOHN DOE 4164,,Female,NIGERIA,user4164mail.com,01/01/2025
4165,,Thirty,Female,NIGERIA,user4165mail.com,
4166,,,,US,,
4167,,45,Female,US,user4167@mail.com,
4167,JOHN DOE 4168,250,,USA,,yesterday
4169, john doe 4169 ,,,ng,,01/01/2025
4170,JOHN DOE 4170,35,,Nigeria,user4170mail.com,01/01/2025
4171,John Doe 4171,,female,U.S.A,user4171@mail.com,yesterday
4172,,35,female,United States,,01/01/2025
4173,John Doe 4173,-5,Female,U.S.A,USER4173@MAIL.COM,01/01/2025
4174,,-5,Female,NIGERIA,,01/01/2025
4175,JOHN DOE 4175,Thirty,F,NIGERIA,user4175@mail.com,01/01/2025
4176,John Doe 4176,-5,M,U.S.A,,yesterday
4177,JOHN DOE 4177,22,M,NIGERIA,user4177@mail.com,yesterday
4178,John Doe 4178,Thirty,M,Nigeria,user4178@mail.com,yesterday
4179,JOHN DOE 4179,35,male,US,,yesterday
4180, john doe 4180 ,,,Nigeria,user4180mail.com,01/01/2025
4181,John Doe 4181,22,M,US,user4181mail.com,01/01/2025
4182, john doe 4182 ,-5,F,US,,yesterday
4183,,-5,,US,user4183mail.com,01/01/2025
4184,,45,,US,,01/01/2025
4185,JOHN DOE 4185,45,F,USA,user4185mail.com,
4186,,,male,Nigeria,USER4186@MAIL.COM,yesterday
4187,John Doe 4187,-5,female,U.S.A,user4187mail.com,yesterday
4188,,Thirty,Male,ng,,01/01/2025
4188, john doe 4189 ,250,male,United States,,01/01/2025
4190,,45,,USA,USER4190@MAIL.COM,01/01/2025
4191,,45,,NIGERIA,USER4191@MAIL.COM,
4192,John Doe 4192,35,,USA,,yesterday
4193,,,,United States,USER4193@MAIL.COM,01/01/2025
4194,,250,Female,USA,,
4195,John Doe 4195,,Female,Nigeria,,yesterday
4196,,Thirty,,USA,user4196mail.com,yesterday
4197,JOHN DOE 4197,Thirty,M,ng,USER4197@MAIL.COM,
4197, john doe 4198 ,Thirty,male,US,USER4198@MAIL.COM,yesterday
4199,,250,Male,U.S.A,,yesterday
4200,JOHN DOE 4200,Thirty,M,USA,USER4200@MAIL.COM,yesterday
4201,,45,F,USA,USER4201@MAIL.COM,01/01/2025
4202,John Doe 4202,35,female,US,,yesterday
4203,,-5,,US,,01/01/2025
4204,JOHN DOE 4204,45,Male,NIGERIA,user4204mail.com,yesterday
4205,John Doe 4205,250,Female,NIGERIA,user4205mail.com,01/01/2025
4205,,45,Female,ng,user4206@mail.com,01/01/2025
4207,,-5,,USA,user4207@mail.com,yesterday
4208,,35,male,NIGERIA,,01/01/2025
4208,JOHN DOE 4209,,male,United States,USER4209@MAIL.COM,01/01/2025
4210,,35,male,NIGERIA,user4210@mail.com,
4211,,35,M,USA,,01/01/2025
4211,,22,F,United States,USER4212@MAIL.COM,
4212,,22,Male,U.S.A,USER4213@MAIL.COM,
4213,John Doe 4214,-5,female,U.S.A,,01/01/2025
4215, john doe 4215 ,22,female,U.S.A,user4215mail.com,01/01/2025
4216, john doe 4216 ,22,M,ng,,01/01/2025
4216,,250,Male,US,user4217mail.com,yesterday
4218, john doe 4218 ,250,F,Nigeria,,
4218,John Doe 4219,35,Male,U.S.A,user4219@mail.com,01/01/2025
4220,,Thirty,,NIGERIA,user4220mail.com,yesterday
4221,,Thirty,M,US,,01/01/2025
4222,John Doe 4222,35,M,United States,USER4222@MAIL.COM,01/01/2025
4223,JOHN DOE 4223,22,Female,US,user4223mail.com,
4224,John Doe 4224,250,female,US,USER4224@MAIL.COM,01/01/2025
4225, john doe 4225 ,250,M,U.S.A,USER4225@MAIL.COM,01/01/2025
4226,,Thirty,Female,NIGERIA,user4226@mail.com,
4227,,35,,ng,user4227@mail.com,01/01/2025
4228,,35,,Nigeria,user4228@mail.com,
4229,,-5,,US,user4229@mail.com,01/01/2025
4230,JOHN DOE 4230,35,male,U.S.A,user4230@mail.com,01/01/2025
4230,John Doe 4231,-5,male,United States,USER4231@MAIL.COM,yesterday
4232,John Doe 4232,,F,USA,USER4232@MAIL.COM,01/01/2025
4232,John Doe 4233,250,F,USA,user4233@mail.com,01/01/2025
4234,JOHN DOE 4234,45,female,U.S.A,,
4235,,-5,F,U.S.A,,01/01/2025
4236,,-5,,USA,USER4236@MAIL.COM,
4236,John Doe 4237,Thirty,,ng,USER4237@MAIL.COM,
4238,,45,,USA,USER4238@MAIL.COM,
4238,,250,Female,USA,user4239mail.com,yesterday
4239, john doe 4240 ,-5,male,US,,
4241,John Doe 4241,35,M,US,user4241mail.com,
4242,JOHN DOE 4242,45,,United States,USER4242@MAIL.COM,
4242, john doe 4243 ,Thirty,Female,USA,user4243mail.com,01/01/2025
4244,,-5,male,NIGERIA,user4244mail.com,01/01/2025
4245,JOHN DOE 4245,35,female,Nigeria,USER4245@MAIL.COM,01/01/2025
4245,,Thirty,,US,,yesterday
4246,John Doe 4247,,female,United States,user4247mail.com,
4247,,250,,USA,USER4248@MAIL.COM,
4249,John Doe 4249,22,female,Nigeria,USER4249@MAIL.COM,
4250,,Thirty,Female,NIGERIA,user4250@mail.com,yesterday
4251, john doe 4251 ,,male,NIGERIA,USER4251@MAIL.COM,
4252,,45,Female,U.S.A,user4252@mail.com,01/01/2025
4253,John Doe 4253,-5,M,Nigeria,user4253@mail.com,01/01/2025
4253, john doe 4254 ,35,M,U.S.A,,01/01/2025
4255,John Doe 4255,22,male,United States,,
4256,,45,,Nigeria,,yesterday
4256,JOHN DOE 4257,250,,Nigeria,,01/01/2025
4258, john doe 4258 ,,M,USA,,01/01/2025
4259,JOHN DOE 4259,250,,ng,user4259mail.com,
4260,,Thirty,male,Nigeria,,01/01/2025
4261,,22,,US,user4261mail.com,
4262,John Doe 4262,-5,Female,ng,user4262@mail.com,01/01/2025
4262,JOHN DOE 4263,,F,United States,USER4263@MAIL.COM,
4264,,250,female,Nigeria,,01/01/2025
4264,,250,male,USA,,01/01/2025
4266,,250,M,NIGERIA,user4266@mail.com,01/01/2025
4267,John Doe 4267,-5,male,United States,,yesterday
4268, john doe 4268 ,22,,US,USER4268@MAIL.COM,
4269, john doe 4269 ,22,,Nigeria,,yesterday
4270,,22,Male,U.S.A,,01/01/2025
4271,,Thirty,M,Nigeria,user4271mail.com,yesterday
4272,,,F,Nigeria,USER4272@MAIL.COM,yesterday
4272, john doe 4273 ,Thirty,male,US,,yesterday
4274,,Thirty,M,US,user4274mail.com,yesterday
4275,,,female,USA,,01/01/2025
4276,,22,female,ng,,
4277,John Doe 4277,,M,NIGERIA,USER4277@MAIL.COM,
4278,John Doe 4278,Thirty,,US,,yesterday
4279,JOHN DOE 4279,22,Female,NIGERIA,,yesterday
4280, john doe 4280 ,22,F,United States,USER4280@MAIL.COM,01/01/2025
4281,John Doe 4281,,,Nigeria,,yesterday
4282,,-5,female,U.S.A,,
4283,JOHN DOE 4283,Thirty,Male,Nigeria,,01/01/2025
4284,,-5,Female,U.S.A,user4284@mail.com,
4284,,22,male,US,USER4285@MAIL.COM,
4286,,-5,Male,United States,USER4286@MAIL.COM,01/01/2025
4286, john doe 4287 ,Thirty,female,USA,USER4287@MAIL.COM,yesterday
4288, john doe 4288 ,Thirty,M,NIGERIA,user4288mail.com,01/01/2025
4289,John Doe 4289,-5,Female,US,USER4289@MAIL.COM,
4290,JOHN DOE 4290,22,male,Nigeria,user4290@mail.com,yesterday
4291,JOHN DOE 4291,35,female,ng,,yesterday
4292,John Doe 4292,35,female,US,user4292mail.com,01/01/2025
4293,,-5,F,NIGERIA,user4293@mail.com,01/01/2025
4293,John Doe 4294,45,,U.S.A,user4294@mail.com,yesterday
4295,JOHN DOE 4295,-5,F,US,,01/01/2025
4296,,22,F,U.S.A,USER4296@MAIL.COM,yesterday
4297,John Doe 4297,Thirty,Male,Nigeria,USER4297@MAIL.COM,
4298,John Doe 4298,22,Female,U.S.A,,yesterday
4299, john doe 4299 ,Thirty,M,USA,USER4299@MAIL.COM,01/01/2025
4299,,Thirty,,United States,,
4301, john doe 4301 ,250,F,US,USER4301@MAIL.COM,
4302,,45,male,ng,user4302@mail.com,01/01/2025
4303,,,Female,ng,user4303mail.com,01/01/2025
4304, john doe 4304 ,45,Male,United States,,01/01/2025
4305,JOHN DOE 4305,-5,Female,US,user4305mail.com,01/01/2025
4306,JOHN DOE 4306,35,,U.S.A,user4306@mail.com,
4306,,45,Male,Nigeria,,yesterday
4308, john doe 4308 ,45,Female,NIGERIA,,01/01/2025
4308,,35,F,U.S.A,user4309@mail.com,
4310, john doe 4310 ,45,Male,Nigeria,user4310mail.com,01/01/2025
4311,,45,,ng,user4311@mail.com,01/01/2025
4311,,,,U.S.A,user4312mail.com,01/01/2025
4313,,22,,United States,user4313mail.com,01/01/2025
4314,,22,Female,USA,user4314@mail.com,yesterday
4315, john doe 4315 ,250,,US,user4315mail.com,yesterday
4315,,250,,United States,,yesterday
4316,John Doe 4317,-5,male,United States,user4317@mail.com,
4318,John Doe 4318,,female,Nigeria,,01/01/2025
4319,John Doe 4319,,Female,ng,,yesterday
4319,John Doe 4320,45,,United States,user4320mail.com,
4320,JOHN DOE 4321,22,F,USA,,
4322,John Doe 4322,-5,,NIGERIA,user4322mail.com,yesterday
4323, john doe 4323 ,45,Female,U.S.A,,
4324,John Doe 4324,45,F,ng,user4324@mail.com,yesterday
4324,,,Female,United States,user4325mail.com,yesterday
4326, john doe 4326 ,,female,US,,
4327,,,M,U.S.A,,01/01/2025
4328,John Doe 4328,,M,U.S.A,user4328@mail.com,01/01/2025
4329,,-5,M,ng,,yesterday
4330,,,Female,Nigeria,user4330mail.com,01/01/2025
4330,,,Male,NIGERIA,,01/01/2025
4332,,45,Female,USA,user4332@mail.com,01/01/2025
4333, john doe 4333 ,-5,,Nigeria,user4333mail.com,01/01/2025
4334,John Doe 4334,,female,NIGERIA,,yesterday
4335,,-5,F,Nigeria,,
4336, john doe 4336 ,-5,F,United States,USER4336@MAIL.COM,01/01/2025
4337,,35,female,U.S.A,user4337mail.com,01/01/2025
4338,,250,,NIGERIA,USER4338@MAIL.COM,01/01/2025
4339,,22,M,US,USER4339@MAIL.COM,yesterday
4339,,22,,NIGERIA,user4340@mail.com,
4341,John Doe 4341,-5,female,U.S.A,user4341mail.com,
4341,,35,,US,,01/01/2025
4342,,250,F,NIGERIA,user4343@mail.com,
4343,JOHN DOE 4344,,,ng,user4344mail.com,yesterday
4345, john doe 4345 ,45,F,US,,yesterday
4346,,Thirty,,ng,user4346mail.com,01/01/2025
4347,,-5,,United States,,
4348,John Doe 4348,45,M,USA,,
4348,JOHN DOE 4349,22,female,Nigeria,,yesterday
4350,JOHN DOE 4350,22,male,U.S.A,,01/01/2025
4351,John Doe 4351,250,Male,ng,user4351@mail.com,01/01/2025
4352,John Doe 4352,,,U.S.A,,yesterday
4353, john doe 4353 ,Thirty,female,NIGERIA,user4353mail.com,yesterday
4354,,,F,NIGERIA,,yesterday
4355,JOHN DOE 4355,35,Female,ng,USER4355@MAIL.COM,
4355,John Doe 4356,Thirty,Male,ng,user4356@mail.com,yesterday
4356,John Doe 4357,,male,USA,user4357@mail.com,01/01/2025
4358,,,F,ng,,01/01/2025
4359,,Thirty,,ng,user4359mail.com,01/01/2025
4360,,22,F,Nigeria,USER4360@MAIL.COM,
4361,,-5,male,U.S.A,user4361mail.com,
4361,,22,,Nigeria,,01/01/2025
4363,,Thirty,,United States,,01/01/2025
4364,JOHN DOE 4364,Thirty,M,U.S.A,,yesterday
4365,John Doe 4365,250,male,U.S.A,USER4365@MAIL.COM,01/01/2025
4366,John Doe 4366,Thirty,M,Nigeria,USER4366@MAIL.COM,
4366,JOHN DOE 4367,,Male,U.S.A,user4367mail.com,
4368,,250,,US,USER4368@MAIL.COM,01/01/2025
4369,John Doe 4369,45,male,US,user4369@mail.com,
4369,John Doe 4370,45,,U.S.A,,01/01/2025
4371,,250,male,U.S.A,,yesterday
4372,JOHN DOE 4372,-5,female,ng,user4372mail.com,01/01/2025
4373, john doe 4373 ,45,female,U.S.A,user4373@mail.com,01/01/2025
4374, john doe 4374 ,,,NIGERIA,USER4374@MAIL.COM,yesterday
4375,,Thirty,,United States,user4375mail.com,
4375,JOHN DOE 4376,22,Female,USA,USER4376@MAIL.COM,yesterday
4377,,Thirty,Female,USA,USER4377@MAIL.COM,yesterday
4378, john doe 4378 ,45,,ng,user4378mail.com,01/01/2025
4379, john doe 4379 ,250,F,NIGERIA,USER4379@MAIL.COM,01/01/2025
4379,,250,F,U.S.A,,01/01/2025
4381,John Doe 4381,35,,U.S.A,user4381mail.com,01/01/2025
4381,,45,M,US,,01/01/2025
4383,,35,female,Nigeria,,01/01/2025
4384,John Doe 4384,35,male,ng,user4384mail.com,
4385,JOHN DOE 4385,35,M,U.S.A,USER4385@MAIL.COM,01/01/2025
4386,,-5,Female,ng,user4386@mail.com,01/01/2025
4387,John Doe 4387,250,F,US,,01/01/2025
4388,John Doe 4388,22,female,NIGERIA,,01/01/2025
4389, john doe 4389 ,22,F,NIGERIA,user4389mail.com,yesterday
4390,John Doe 4390,22,F,US,user4390@mail.com,01/01/2025
4391,JOHN DOE 4391,45,Male,United States,,01/01/2025
4392,John Doe 4392,250,,U.S.A,,yesterday
4393,JOHN DOE 4393,-5,,NIGERIA,,01/01/2025
4394,JOHN DOE 4394,45,male,ng,,01/01/2025
4395, john doe 4395 ,-5,female,U.S.A,USER4395@MAIL.COM,01/01/2025
4395,JOHN DOE 4396,Thirty,male,Nigeria,user4396@mail.com,01/01/2025
4396,John Doe 4397,Thirty,,NIGERIA,,01/01/2025
4398,John Doe 4398,,M,US,user4398mail.com,01/01/2025
4399,,250,M,United States,,01/01/2025
4400,John Doe 4400,Thirty,,U.S.A,,01/01/2025
4400,,250,,US,user4401@mail.com,01/01/2025
4402,,250,male,NIGERIA,user4402@mail.com,01/01/2025
4403,,35,M,NIGERIA,user4403mail.com,
4404, john doe 4404 ,250,,USA,USER4404@MAIL.COM,01/01/2025
4405,John Doe 4405,22,,ng,user4405mail.com,yesterday
4405, john doe 4406 ,45,Female,Nigeria,,01/01/2025
4407,,45,male,U.S.A,user4407mail.com,01/01/2025
4408,JOHN DOE 4408,Thirty,Male,NIGERIA,USER4408@MAIL.COM,
4409,,22,female,Nigeria,user4409@mail.com,01/01/2025
4410,JOHN DOE 4410,22,,ng,user4410mail.com,yesterday
4410,JOHN DOE 4411,-5,,NIGERIA,,yesterday
4412,,22,female,ng,user4412@mail.com,yesterday
4412,,Thirty,female,US,user4413@mail.com,01/01/2025
4413,JOHN DOE 4414,Thirty,F,United States,USER4414@MAIL.COM,01/01/2025
4414,,250,,NIGERIA,,yesterday
4415,,250,Female,USA,USER4416@MAIL.COM,
4417,,Thirty,M,US,,01/01/2025
4418,John Doe 4418,,Female,Nigeria,,01/01/2025
4419,,,female,NIGERIA,,01/01/2025
4420, john doe 4420 ,250,Male,US,user4420mail.com,01/01/2025
4421,,250,F,NIGERIA,USER4421@MAIL.COM,01/01/2025
4422,JOHN DOE 4422,22,male,U.S.A,,01/01/2025
4423, john doe 4423 ,45,,US,,01/01/2025
4424,John Doe 4424,Thirty,,United States,USER4424@MAIL.COM,01/01/2025
4425, john doe 4425 ,35,,United States,user4425@mail.com,yesterday
4425,,Thirty,,ng,user4426mail.com,
4427,,35,F,ng,,01/01/2025
4428,,35,Male,ng,user4428@mail.com,01/01/2025
4429, john doe 4429 ,45,Female,USA,,yesterday
4429,,Thirty,female,NIGERIA,,
4430,,250,Male,Nigeria,,yesterday
4432,,35,,U.S.A,user4432mail.com,yesterday
4432,JOHN DOE 4433,35,male,US,user4433mail.com,01/01/2025
4434,,45,F,NIGERIA,user4434mail.com,01/01/2025
4434,JOHN DOE 4435,250,,U.S.A,user4435@mail.com,01/01/2025
4436,,-5,M,United States,,yesterday
4437,John Doe 4437,,,United States,user4437mail.com,yesterday
4438,JOHN DOE 4438,250,,U.S.A,user4438mail.com,01/01/2025
4439,,45,male,Nigeria,,
4439, john doe 4440 ,Thirty,Male,ng,user4440@mail.com,01/01/2025
4441,,,M,USA,user4441@mail.com,
4442,John Doe 4442,22,F,Nigeria,,01/01/2025
4443,JOHN DOE 4443,35,M,Nigeria,user4443mail.com,01/01/2025
4444,,35,,United States,,01/01/2025
4445,,Thirty,Male,USA,,01/01/2025
4446,John Doe 4446,,Female,US,user4446mail.com,01/01/2025
4447,JOHN DOE 4447,,Female,United States,USER4447@MAIL.COM,yesterday
4447,,Thirty,,USA,user4448mail.com,yesterday
4449,JOHN DOE 4449,-5,Male,U.S.A,USER4449@MAIL.COM,01/01/2025
4449,John Doe 4450,250,,United States,user4450mail.com,
4451,,35,Male,NIGERIA,user4451mail.com,01/01/2025
4451,JOHN DOE 4452,250,male,USA,,01/01/2025
4453,,-5,M,ng,,yesterday
4454, john doe 4454 ,22,F,U.S.A,USER4454@MAIL.COM,01/01/2025
4455,,-5,F,ng,user4455mail.com,01/01/2025
4456, john doe 4456 ,-5,M,United States,user4456mail.com,01/01/2025
4457,,-5,female,U.S.A,,01/01/2025
4457,,250,Male,ng,,yesterday
4459,,Thirty,male,Nigeria,,01/01/2025
4459,,45,F,USA,USER4460@MAIL.COM,yesterday
4461,John Doe 4461,,female,Nigeria,USER4461@MAIL.COM,yesterday
4462,John Doe 4462,-5,female,Nigeria,,01/01/2025
4463,,,F,NIGERIA,,
4464,,-5,,U.S.A,,yesterday
4465,,22,F,U.S.A,user4465mail.com,yesterday
4466,JOHN DOE 4466,35,,Nigeria,,
4467,JOHN DOE 4467,,,ng,,01/01/2025
4468,John Doe 4468,,female,ng,,01/01/2025
4468,,Thirty,Female,U.S.A,user4469@mail.com,yesterday
4470,JOHN DOE 4470,250,,United States,user4470@mail.com,01/01/2025
4471,John Doe 4471,22,F,NIGERIA,user4471mail.com,
4471, john doe 4472 ,,female,Nigeria,user4472mail.com,01/01/2025
4473,JOHN DOE 4473,Thirty,,US,USER4473@MAIL.COM,yesterday
4474,,250,F,United States,user4474mail.com,01/01/2025
4475,JOHN DOE 4475,45,,U.S.A,user4475@mail.com,
4476,JOHN DOE 4476,-5,Female,Nigeria,user4476mail.com,01/01/2025
4477, john doe 4477 ,250,F,U.S.A,user4477mail.com,01/01/2025
4478,,Thirty,female,ng,,yesterday
4479,,-5,Male,US,,yesterday
4480, john doe 4480 ,-5,M,US,USER4480@MAIL.COM,yesterday
4480,John Doe 4481,45,Male,United States,user4481@mail.com,yesterday
4481,,-5,male,U.S.A,,
4483,JOHN DOE 4483,22,F,NIGERIA,user4483mail.com,yesterday
4484,,Thirty,Female,United States,user4484mail.com,yesterday
4484,John Doe 4485,22,,USA,USER4485@MAIL.COM,
4486,John Doe 4486,22,,U.S.A,,01/01/2025
4487,John Doe 4487,-5,Male,United States,,yesterday
4488,,250,,NIGERIA,,01/01/2025
4489,JOHN DOE 4489,Thirty,male,United States,USER4489@MAIL.COM,01/01/2025
4490,,,Female,NIGERIA,,
4490,,Thirty,Female,U.S.A,USER4491@MAIL.COM,
4491, john doe 4492 ,45,F,NIGERIA,,
4493,,22,,US,USER4493@MAIL.COM,01/01/2025
4494,John Doe 4494,35,Female,ng,user4494mail.com,01/01/2025
4495,,22,male,U.S.A,USER4495@MAIL.COM,01/01/2025
4495,JOHN DOE 4496,35,,NIGERIA,user4496mail.com,01/01/2025
4496,,,Female,U.S.A,,
4497,John Doe 4498,Thirty,female,Nigeria,user4498@mail.com,01/01/2025
4499,John Doe 4499,-5,Female,ng,user4499mail.com,
4500,,,M,United States,user4500@mail.com,01/01/2025
4501, john doe 4501 ,Thirty,,US,,yesterday
4502, john doe 4502 ,250,,United States,,01/01/2025
4503, john doe 4503 ,Thirty,M,US,USER4503@MAIL.COM,01/01/2025
4504, john doe 4504 ,45,M,ng,,01/01/2025
4505,,-5,M,ng,user4505mail.com,yesterday
4505,JOHN DOE 4506,-5,female,NIGERIA,user4506mail.com,
4507, john doe 4507 ,35,F,NIGERIA,user4507mail.com,yesterday
4508,John Doe 4508,22,male,ng,,yesterday
4509, john doe 4509 ,-5,,US,,01/01/2025
4510, john doe 4510 ,22,Female,Nigeria,,01/01/2025
4511,,,,Nigeria,user4511mail.com,01/01/2025
4512,,22,female,United States,USER4512@MAIL.COM,01/01/2025
4513,John Doe 4513,45,Female,US,USER4513@MAIL.COM,yesterday
4514,John Doe 4514,22,male,US,,01/01/2025
4515,,22,Female,USA,,
4515,JOHN DOE 4516,-5,,USA,,01/01/2025
4516,,-5,male,Nigeria,USER4517@MAIL.COM,
4517, john doe 4518 ,Thirty,F,USA,,
4518,John Doe 4519,Thirty,,US,user4519@mail.com,
4520,John Doe 4520,45,,Nigeria,user4520@mail.com,yesterday
4521,,-5,Female,USA,USER4521@MAIL.COM,01/01/2025
4521,JOHN DOE 4522,Thirty,F,ng,,yesterday
4522,,45,male,Nigeria,,01/01/2025
4523,John Doe 4524,45,Female,Nigeria,user4524@mail.com,
4525,,22,,NIGERIA,user4525@mail.com,01/01/2025
4526, john doe 4526 ,45,male,NIGERIA,,
4527,John Doe 4527,250,male,NIGERIA,user4527mail.com,01/01/2025
4528,,250,M,Nigeria,,
4529,,45,M,USA,user4529mail.com,01/01/2025
4530,,35,,NIGERIA,USER4530@MAIL.COM,yesterday
4531,,,Male,US,USER4531@MAIL.COM,01/01/2025
4531,,Thirty,Male,Nigeria,,
4533,JOHN DOE 4533,250,Male,US,,01/01/2025
4534,JOHN DOE 4534,250,Female,ng,,yesterday
4535,,Thirty,male,USA,,yesterday
4535, john doe 4536 ,,F,ng,user4536@mail.com,
4537,JOHN DOE 4537,45,,Nigeria,USER4537@MAIL.COM,yesterday
4538,John Doe 4538,35,male,U.S.A,user4538@mail.com,01/01/2025
4539,,35,Female,USA,,yesterday
4540,,Thirty,,Nigeria,,01/01/2025
4541,JOHN DOE 4541,,,USA,,
4542,,Thirty,Male,US,user4542@mail.com,yesterday
4542,,-5,Male,Nigeria,user4543mail.com,01/01/2025
4544,JOHN DOE 4544,Thirty,,USA,user4544mail.com,01/01/2025
4544,JOHN DOE 4545,250,Female,ng,,yesterday
4546, john doe 4546 ,-5,,Nigeria,user4546mail.com,01/01/2025
4546,,-5,,ng,,01/01/2025
4548,,45,Female,U.S.A,user4548mail.com,
4549,John Doe 4549,Thirty,,ng,USER4549@MAIL.COM,01/01/2025
